question,answer
"What is the price of Banana in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Banana
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹2340
Maximum Price: ₹2400
Modal Price: ₹2370"
"What is the price of Bhindi(Ladies Finger) in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Bhindi(Ladies Finger)
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹5500
Maximum Price: ₹5800
Modal Price: ₹5650"
"What is the price of Bottle gourd in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Bottle gourd
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹2500
Maximum Price: ₹2700
Modal Price: ₹2600"
"What is the price of Brinjal in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Brinjal
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹2400
Maximum Price: ₹2600
Modal Price: ₹2500"
"What is the price of Cabbage in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Cabbage
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1000
Modal Price: ₹900"
"What is the price of Capsicum in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Capsicum
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹5500
Maximum Price: ₹5800
Modal Price: ₹5650"
"What is the price of Carrot in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Carrot
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹1100
Maximum Price: ₹1200
Modal Price: ₹1150"
"What is the price of Cauliflower in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Cauliflower
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹1600
Maximum Price: ₹1700
Modal Price: ₹1650"
"What is the price of Coriander(Leaves) in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Coriander(Leaves)
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1500
Modal Price: ₹1300"
"What is the price of Cucumbar(Kheera) in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Cucumbar(Kheera)
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹4500
Maximum Price: ₹5000
Modal Price: ₹4800"
"What is the price of French Beans (Frasbean) in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: French Beans (Frasbean)
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹5200
Maximum Price: ₹5300
Modal Price: ₹5250"
"What is the price of Garlic in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Garlic
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹5000
Maximum Price: ₹5500
Modal Price: ₹5300"
"What is the price of Ginger(Dry) in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Ginger(Dry)
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹9500
Maximum Price: ₹10000
Modal Price: ₹9800"
"What is the price of Grapes in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Grapes
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹7000
Maximum Price: ₹8000
Modal Price: ₹7500"
"What is the price of Green Chilli in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Green Chilli
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹6000
Maximum Price: ₹6500
Modal Price: ₹6300"
"What is the price of Guava in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Guava
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹6000
Maximum Price: ₹6300
Modal Price: ₹6150"
"What is the price of Kinnow in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Kinnow
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹2600
Maximum Price: ₹2700
Modal Price: ₹2650"
"What is the price of Lemon in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Lemon
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹6000
Maximum Price: ₹7000
Modal Price: ₹6500"
"What is the price of Onion in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Onion
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1300
Modal Price: ₹1250"
"What is the price of Papaya in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Papaya
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹2800
Maximum Price: ₹3000
Modal Price: ₹2900"
"What is the price of Peas Wet in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Peas Wet
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹2600
Maximum Price: ₹2700
Modal Price: ₹2650"
"What is the price of Potato in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Potato
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹900
Maximum Price: ₹1800
Modal Price: ₹1400"
"What is the price of Pumpkin in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Pumpkin
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹1700
Maximum Price: ₹1800
Modal Price: ₹1750"
"What is the price of Raddish in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Raddish
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹900
Modal Price: ₹700"
"What is the price of Spinach in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Spinach
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1000
Modal Price: ₹900"
"What is the price of Squash(Chappal Kadoo) in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Squash(Chappal Kadoo)
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹1800
Maximum Price: ₹2000
Modal Price: ₹1900"
"What is the price of Tomato in Bhuntar market of Kullu, Himachal Pradesh?","Commodity: Tomato
Variety: Other
State: Himachal Pradesh
District: Kullu
Market: Bhuntar
Arrival Date: 04/03/2019
Minimum Price: ₹2500
Maximum Price: ₹2600
Modal Price: ₹2550"
"What is the price of Cauliflower in Zaloosa-Chararishrief (F&V) market of Badgam, Jammu and Kashmir?","Commodity: Cauliflower
Variety: Cauliflower
State: Jammu and Kashmir
District: Badgam
Market: Zaloosa-Chararishrief (F&V)
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹900
Modal Price: ₹800"
"What is the price of Cucumbar(Kheera) in Zaloosa-Chararishrief (F&V) market of Badgam, Jammu and Kashmir?","Commodity: Cucumbar(Kheera)
Variety: Cucumbar
State: Jammu and Kashmir
District: Badgam
Market: Zaloosa-Chararishrief (F&V)
Arrival Date: 04/03/2019
Minimum Price: ₹1500
Maximum Price: ₹1700
Modal Price: ₹1600"
"What is the price of Knool Khol in Zaloosa-Chararishrief (F&V) market of Badgam, Jammu and Kashmir?","Commodity: Knool Khol
Variety: Knool Khol
State: Jammu and Kashmir
District: Badgam
Market: Zaloosa-Chararishrief (F&V)
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1300
Modal Price: ₹1250"
"What is the price of Beans in Ramanagara market of Bangalore, Karnataka?","Commodity: Beans
Variety: Beans (Whole)
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹3200
Maximum Price: ₹4000
Modal Price: ₹3600"
"What is the price of Beetroot in Ramanagara market of Bangalore, Karnataka?","Commodity: Beetroot
Variety: Beetroot
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1800
Modal Price: ₹1600"
"What is the price of Bhindi(Ladies Finger) in Ramanagara market of Bangalore, Karnataka?","Commodity: Bhindi(Ladies Finger)
Variety: Bhindi
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹3200
Maximum Price: ₹3600
Modal Price: ₹3400"
"What is the price of Bitter gourd in Ramanagara market of Bangalore, Karnataka?","Commodity: Bitter gourd
Variety: Bitter Gourd
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹3600
Maximum Price: ₹4000
Modal Price: ₹3800"
"What is the price of Brinjal in Ramanagara market of Bangalore, Karnataka?","Commodity: Brinjal
Variety: Brinjal
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1600
Modal Price: ₹1300"
"What is the price of Cabbage in Ramanagara market of Bangalore, Karnataka?","Commodity: Cabbage
Variety: Cabbage
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1600
Modal Price: ₹1400"
"What is the price of Carrot in Ramanagara market of Bangalore, Karnataka?","Commodity: Carrot
Variety: Carrot
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1800
Modal Price: ₹1600"
"What is the price of Chilly Capsicum in Ramanagara market of Bangalore, Karnataka?","Commodity: Chilly Capsicum
Variety: Chilly Capsicum
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹5000
Maximum Price: ₹6000
Modal Price: ₹5500"
"What is the price of Cucumbar(Kheera) in Ramanagara market of Bangalore, Karnataka?","Commodity: Cucumbar(Kheera)
Variety: Cucumbar
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1700
Maximum Price: ₹1800
Modal Price: ₹1750"
"What is the price of Drumstick in Ramanagara market of Bangalore, Karnataka?","Commodity: Drumstick
Variety: Drumstick
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹2800
Maximum Price: ₹3000
Modal Price: ₹2900"
"What is the price of Ginger(Green) in Ramanagara market of Bangalore, Karnataka?","Commodity: Ginger(Green)
Variety: Green Ginger
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹5000
Maximum Price: ₹6000
Modal Price: ₹5500"
"What is the price of Green Avare (W) in Ramanagara market of Bangalore, Karnataka?","Commodity: Green Avare (W)
Variety: Green Avare (W)
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹2800
Maximum Price: ₹3000
Modal Price: ₹2900"
"What is the price of Green Chilli in Ramanagara market of Bangalore, Karnataka?","Commodity: Green Chilli
Variety: Green Chilly
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹3600
Maximum Price: ₹4000
Modal Price: ₹3800"
"What is the price of Knool Khol in Ramanagara market of Bangalore, Karnataka?","Commodity: Knool Khol
Variety: Knool Khol
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1600
Maximum Price: ₹2000
Modal Price: ₹1800"
"What is the price of Papaya in Ramanagara market of Bangalore, Karnataka?","Commodity: Papaya
Variety: Papaya
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1400
Modal Price: ₹1300"
"What is the price of Peas Wet in Ramanagara market of Bangalore, Karnataka?","Commodity: Peas Wet
Variety: Peas Wet
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹2800
Maximum Price: ₹3200
Modal Price: ₹3000"
"What is the price of Raddish in Ramanagara market of Bangalore, Karnataka?","Commodity: Raddish
Variety: Raddish
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1600
Maximum Price: ₹2000
Modal Price: ₹1800"
"What is the price of Ridgeguard(Tori) in Ramanagara market of Bangalore, Karnataka?","Commodity: Ridgeguard(Tori)
Variety: Ridgeguard(Tori)
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹3200
Maximum Price: ₹4000
Modal Price: ₹3600"
"What is the price of Seemebadnekai in Ramanagara market of Bangalore, Karnataka?","Commodity: Seemebadnekai
Variety: Seemebadanekai
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1600
Modal Price: ₹1500"
"What is the price of Snakeguard in Ramanagara market of Bangalore, Karnataka?","Commodity: Snakeguard
Variety: Snakeguard
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1600
Modal Price: ₹1400"
"What is the price of Suvarna Gadde in Ramanagara market of Bangalore, Karnataka?","Commodity: Suvarna Gadde
Variety: Suvarnagadde
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹2400
Maximum Price: ₹2600
Modal Price: ₹2500"
"What is the price of Tomato in Ramanagara market of Bangalore, Karnataka?","Commodity: Tomato
Variety: Tomato
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1000
Modal Price: ₹900"
"What is the price of Water Melon in Ramanagara market of Bangalore, Karnataka?","Commodity: Water Melon
Variety: Water Melon
State: Karnataka
District: Bangalore
Market: Ramanagara
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1600
Modal Price: ₹1400"
"What is the price of Beans in Kolar market of Kolar, Karnataka?","Commodity: Beans
Variety: Beans (Whole)
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹3000
Maximum Price: ₹3200
Modal Price: ₹3100"
"What is the price of Beetroot in Kolar market of Kolar, Karnataka?","Commodity: Beetroot
Variety: Beetroot
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹1300
Maximum Price: ₹1500
Modal Price: ₹1400"
"What is the price of Cabbage in Kolar market of Kolar, Karnataka?","Commodity: Cabbage
Variety: Cabbage
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1300
Modal Price: ₹1100"
"What is the price of Capsicum in Kolar market of Kolar, Karnataka?","Commodity: Capsicum
Variety: Capsicum
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹3500
Maximum Price: ₹4000
Modal Price: ₹3800"
"What is the price of Carrot in Kolar market of Kolar, Karnataka?","Commodity: Carrot
Variety: Carrot
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1400
Modal Price: ₹1200"
"What is the price of Cauliflower in Kolar market of Kolar, Karnataka?","Commodity: Cauliflower
Variety: Local
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1400
Modal Price: ₹1200"
"What is the price of Chilly Capsicum in Kolar market of Kolar, Karnataka?","Commodity: Chilly Capsicum
Variety: Chilly Capsicum
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹2500
Maximum Price: ₹3500
Modal Price: ₹3000"
"What is the price of Knool Khol in Kolar market of Kolar, Karnataka?","Commodity: Knool Khol
Variety: Knool Khol
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1200
Modal Price: ₹1000"
"What is the price of Raddish in Kolar market of Kolar, Karnataka?","Commodity: Raddish
Variety: Raddish
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹300
Maximum Price: ₹600
Modal Price: ₹400"
"What is the price of Ridgeguard(Tori) in Kolar market of Kolar, Karnataka?","Commodity: Ridgeguard(Tori)
Variety: Ridgeguard(Tori)
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹3500
Maximum Price: ₹4200
Modal Price: ₹3800"
"What is the price of Tomato in Kolar market of Kolar, Karnataka?","Commodity: Tomato
Variety: Hybrid
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹367
Maximum Price: ₹1633
Modal Price: ₹1000"
"What is the price of Tomato in Kolar market of Kolar, Karnataka?","Commodity: Tomato
Variety: Tomato
State: Karnataka
District: Kolar
Market: Kolar
Arrival Date: 04/03/2019
Minimum Price: ₹334
Maximum Price: ₹1000
Modal Price: ₹667"
"What is the price of Copra in Gubbi market of Tumkur, Karnataka?","Commodity: Copra
Variety: other
State: Karnataka
District: Tumkur
Market: Gubbi
Arrival Date: 04/03/2019
Minimum Price: ₹9000
Maximum Price: ₹9000
Modal Price: ₹9000"
"What is the price of Amphophalus in Aroor market of Alappuzha, Kerala?","Commodity: Amphophalus
Variety: Amphophalus
State: Kerala
District: Alappuzha
Market: Aroor
Arrival Date: 04/03/2019
Minimum Price: ₹1800
Maximum Price: ₹2000
Modal Price: ₹1900"
