question,answer
What is the price of Brinjal in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Brinjal
variety: Brinjal
arrival_date: 04/03/2019
min_price: 3200
max_price: 4000
modal_price: 3600
source_file: csv.csv
"
What is the price of Cabbage in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Cabbage
variety: Cabbage
arrival_date: 04/03/2019
min_price: 2000
max_price: 3000
modal_price: 2500
source_file: csv.csv
"
What is the price of Carrot in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Carrot
variety: Carrot
arrival_date: 04/03/2019
min_price: 2400
max_price: 3000
modal_price: 2700
source_file: csv.csv
"
What is the price of Coconut Seed in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Coconut Seed
variety: Other
arrival_date: 04/03/2019
min_price: 3400
max_price: 3500
modal_price: 3450
source_file: csv.csv
"
What is the price of Copra in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Copra
variety: Copra
arrival_date: 04/03/2019
min_price: 10000
max_price: 10200
modal_price: 10100
source_file: csv.csv
"
What is the price of Cowpea(Veg) in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Cowpea(Veg)
variety: Cowpea (Veg)
arrival_date: 04/03/2019
min_price: 4500
max_price: 5500
modal_price: 5000
source_file: csv.csv
"
What is the price of Cucumbar(Kheera) in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Cucumbar(Kheera)
variety: Cucumbar
arrival_date: 04/03/2019
min_price: 2400
max_price: 3000
modal_price: 2700
source_file: csv.csv
"
What is the price of Drumstick in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Drumstick
variety: Drumstick
arrival_date: 04/03/2019
min_price: 5500
max_price: 6500
modal_price: 6000
source_file: csv.csv
"
What is the price of Ginger(Green) in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Ginger(Green)
variety: Green Ginger
arrival_date: 04/03/2019
min_price: 8000
max_price: 9000
modal_price: 8500
source_file: csv.csv
"
What is the price of Green Chilli in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Green Chilli
variety: Green Chilly
arrival_date: 04/03/2019
min_price: 4500
max_price: 5500
modal_price: 5000
source_file: csv.csv
"
What is the price of Indian Beans (Seam) in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Indian Beans (Seam)
variety: Other
arrival_date: 04/03/2019
min_price: 4200
max_price: 5000
modal_price: 4600
source_file: csv.csv
"
What is the price of Little gourd (Kundru) in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Little gourd (Kundru)
variety: Other
arrival_date: 04/03/2019
min_price: 4200
max_price: 5000
modal_price: 4600
source_file: csv.csv
"
What is the price of Long Melon(Kakri) in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Long Melon(Kakri)
variety: Other
arrival_date: 04/03/2019
min_price: 2400
max_price: 3000
modal_price: 2700
source_file: csv.csv
"
What is the price of Pepper garbled in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Pepper garbled
variety: Other
arrival_date: 04/03/2019
min_price: 27500
max_price: 28000
modal_price: 27750
source_file: csv.csv
"
What is the price of Potato in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Potato
variety: Other
arrival_date: 04/03/2019
min_price: 2200
max_price: 2600
modal_price: 2400
source_file: csv.csv
"
What is the price of Pumpkin in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Pumpkin
variety: Pumpkin
arrival_date: 04/03/2019
min_price: 2400
max_price: 3000
modal_price: 2700
source_file: csv.csv
"
What is the price of Ridgeguard(Tori) in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Ridgeguard(Tori)
variety: Ridgeguard(Tori)
arrival_date: 04/03/2019
min_price: 4500
max_price: 5500
modal_price: 5000
source_file: csv.csv
"
What is the price of Snakeguard in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Snakeguard
variety: Snakeguard
arrival_date: 04/03/2019
min_price: 3200
max_price: 4000
modal_price: 3600
source_file: csv.csv
"
What is the price of Sweet Potato in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Sweet Potato
variety: Sweet Potato
arrival_date: 04/03/2019
min_price: 2600
max_price: 3400
modal_price: 3000
source_file: csv.csv
"
What is the price of Tapioca in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Tapioca
variety: Other
arrival_date: 04/03/2019
min_price: 2400
max_price: 3400
modal_price: 2900
source_file: csv.csv
"
What is the price of Tomato in Manjeswaram market?,"state: Kerala
district: Kasargod
market: Manjeswaram
commodity: Tomato
variety: Tomato
arrival_date: 04/03/2019
min_price: 1600
max_price: 2000
modal_price: 1800
source_file: csv.csv
"
What is the price of Amaranthus in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Amaranthus
variety: Other
arrival_date: 04/03/2019
min_price: 4500
max_price: 4700
modal_price: 4600
source_file: csv.csv
"
What is the price of Ashgourd in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Ashgourd
variety: Other
arrival_date: 04/03/2019
min_price: 5600
max_price: 5800
modal_price: 5700
source_file: csv.csv
"
What is the price of Banana in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Banana
variety: Nendra Bale
arrival_date: 04/03/2019
min_price: 6000
max_price: 6200
modal_price: 6100
source_file: csv.csv
"
What is the price of Banana in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Banana
variety: Palayamthodan
arrival_date: 04/03/2019
min_price: 2600
max_price: 2800
modal_price: 2700
source_file: csv.csv
"
What is the price of Banana in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Banana
variety: Poovan
arrival_date: 04/03/2019
min_price: 5800
max_price: 6000
modal_price: 5900
source_file: csv.csv
"
What is the price of Banana in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Banana
variety: Red Banana
arrival_date: 04/03/2019
min_price: 4700
max_price: 4900
modal_price: 4800
source_file: csv.csv
"
What is the price of Banana in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Banana
variety: Robusta
arrival_date: 04/03/2019
min_price: 2300
max_price: 2500
modal_price: 2400
source_file: csv.csv
"
What is the price of Beetroot in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Beetroot
variety: Other
arrival_date: 04/03/2019
min_price: 3100
max_price: 3300
modal_price: 3200
source_file: csv.csv
"
What is the price of Bhindi(Ladies Finger) in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Bhindi(Ladies Finger)
variety: Other
arrival_date: 04/03/2019
min_price: 3700
max_price: 3900
modal_price: 3800
source_file: csv.csv
"
What is the price of Bitter gourd in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Bitter gourd
variety: Other
arrival_date: 04/03/2019
min_price: 6000
max_price: 6200
modal_price: 6100
source_file: csv.csv
"
What is the price of Bottle gourd in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Bottle gourd
variety: Other
arrival_date: 04/03/2019
min_price: 1200
max_price: 1400
modal_price: 1300
source_file: csv.csv
"
What is the price of Cabbage in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Cabbage
variety: Other
arrival_date: 04/03/2019
min_price: 1500
max_price: 1700
modal_price: 1600
source_file: csv.csv
"
What is the price of Carrot in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Carrot
variety: Carrot
arrival_date: 04/03/2019
min_price: 5500
max_price: 5700
modal_price: 5600
source_file: csv.csv
"
What is the price of Cauliflower in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Cauliflower
variety: Cauliflower
arrival_date: 04/03/2019
min_price: 3500
max_price: 3700
modal_price: 3600
source_file: csv.csv
"
What is the price of Colacasia in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Colacasia
variety: Other
arrival_date: 04/03/2019
min_price: 4000
max_price: 4200
modal_price: 4100
source_file: csv.csv
"
What is the price of Drumstick in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Drumstick
variety: Other
arrival_date: 04/03/2019
min_price: 3400
max_price: 3600
modal_price: 3500
source_file: csv.csv
"
What is the price of Potato in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Potato
variety: Other
arrival_date: 04/03/2019
min_price: 1800
max_price: 2000
modal_price: 1900
source_file: csv.csv
"
What is the price of Pumpkin in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Pumpkin
variety: Other
arrival_date: 04/03/2019
min_price: 1000
max_price: 1200
modal_price: 1100
source_file: csv.csv
"
What is the price of Snakeguard in Anchal market?,"state: Kerala
district: Kollam
market: Anchal
commodity: Snakeguard
variety: Other
arrival_date: 04/03/2019
min_price: 2200
max_price: 2400
modal_price: 2300
source_file: csv.csv
"
What is the price of Banana in Chathanoor market?,"state: Kerala
district: Kollam
market: Chathanoor
commodity: Banana
variety: Banana - Ripe
arrival_date: 04/03/2019
min_price: 4000
max_price: 4400
modal_price: 4200
source_file: csv.csv
"
What is the price of Banana in Chathanoor market?,"state: Kerala
district: Kollam
market: Chathanoor
commodity: Banana
variety: Palayamthodan
arrival_date: 04/03/2019
min_price: 1800
max_price: 2200
modal_price: 2000
source_file: csv.csv
"
What is the price of Banana in Chathanoor market?,"state: Kerala
district: Kollam
market: Chathanoor
commodity: Banana
variety: Poovan
arrival_date: 04/03/2019
min_price: 4300
max_price: 4700
modal_price: 4500
source_file: csv.csv
"
What is the price of Banana in Chathanoor market?,"state: Kerala
district: Kollam
market: Chathanoor
commodity: Banana
variety: Red Banana
arrival_date: 04/03/2019
min_price: 4300
max_price: 4700
modal_price: 4500
source_file: csv.csv
"
What is the price of Bhindi(Ladies Finger) in Chathanoor market?,"state: Kerala
district: Kollam
market: Chathanoor
commodity: Bhindi(Ladies Finger)
variety: Other
arrival_date: 04/03/2019
min_price: 4800
max_price: 5200
modal_price: 5000
source_file: csv.csv
"
What is the price of Brinjal in Chathanoor market?,"state: Kerala
district: Kollam
market: Chathanoor
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 3300
max_price: 3700
modal_price: 3500
source_file: csv.csv
"
What is the price of Ginger(Green) in Chathanoor market?,"state: Kerala
district: Kollam
market: Chathanoor
commodity: Ginger(Green)
variety: Other
arrival_date: 04/03/2019
min_price: 6800
max_price: 7200
modal_price: 7000
source_file: csv.csv
"
What is the price of Little gourd (Kundru) in Chathanoor market?,"state: Kerala
district: Kollam
market: Chathanoor
commodity: Little gourd (Kundru)
variety: Other
arrival_date: 04/03/2019
min_price: 3800
max_price: 4200
modal_price: 4000
source_file: csv.csv
"
What is the price of Tomato in Chathanoor market?,"state: Kerala
district: Kollam
market: Chathanoor
commodity: Tomato
variety: Other
arrival_date: 04/03/2019
min_price: 3300
max_price: 3700
modal_price: 3500
source_file: csv.csv
"
What is the price of Amaranthus in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Amaranthus
variety: Amaranthus
arrival_date: 04/03/2019
min_price: 1300
max_price: 1500
modal_price: 1400
source_file: csv.csv
"
What is the price of Banana - Green in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Banana - Green
variety: Banana - Green
arrival_date: 04/03/2019
min_price: 5500
max_price: 6000
modal_price: 5800
source_file: csv.csv
"
What is the price of Bhindi(Ladies Finger) in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Bhindi(Ladies Finger)
variety: Bhindi
arrival_date: 04/03/2019
min_price: 4000
max_price: 4500
modal_price: 4200
source_file: csv.csv
"
What is the price of Bitter gourd in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Bitter gourd
variety: Bitter Gourd
arrival_date: 04/03/2019
min_price: 9600
max_price: 10100
modal_price: 9800
source_file: csv.csv
"
What is the price of Cucumbar(Kheera) in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Cucumbar(Kheera)
variety: Cucumbar
arrival_date: 04/03/2019
min_price: 3600
max_price: 3900
modal_price: 3800
source_file: csv.csv
"
What is the price of Elephant Yam (Suran) in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Elephant Yam (Suran)
variety: Elephant Yam (Suran)
arrival_date: 04/03/2019
min_price: 3100
max_price: 3300
modal_price: 3200
source_file: csv.csv
"
What is the price of Ginger(Green) in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Ginger(Green)
variety: Green Ginger
arrival_date: 04/03/2019
min_price: 8500
max_price: 9000
modal_price: 8800
source_file: csv.csv
"
What is the price of Snakeguard in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Snakeguard
variety: Other
arrival_date: 04/03/2019
min_price: 1700
max_price: 1900
modal_price: 1800
source_file: csv.csv
"
What is the price of Tapioca in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Tapioca
variety: Other
arrival_date: 04/03/2019
min_price: 2400
max_price: 2500
modal_price: 2450
source_file: csv.csv
"
What is the price of Turmeric (raw) in Kaliyanchanda market?,"state: Kerala
district: Kollam
market: Kaliyanchanda
commodity: Turmeric (raw)
variety: Other
arrival_date: 04/03/2019
min_price: 2000
max_price: 2200
modal_price: 2100
source_file: csv.csv
"
What is the price of Ashgourd in Ettumanoor market?,"state: Kerala
district: Kottayam
market: Ettumanoor
commodity: Ashgourd
variety: Other
arrival_date: 04/03/2019
min_price: 1300
max_price: 1400
modal_price: 1400
source_file: csv.csv
"
What is the price of Banana in Ettumanoor market?,"state: Kerala
district: Kottayam
market: Ettumanoor
commodity: Banana
variety: Banana - Ripe
arrival_date: 04/03/2019
min_price: 3800
max_price: 3800
modal_price: 3800
source_file: csv.csv
"
What is the price of Banana - Green in Ettumanoor market?,"state: Kerala
district: Kottayam
market: Ettumanoor
commodity: Banana - Green
variety: Banana - Green
arrival_date: 04/03/2019
min_price: 2000
max_price: 2100
modal_price: 2100
source_file: csv.csv
"
What is the price of Beetroot in Ettumanoor market?,"state: Kerala
district: Kottayam
market: Ettumanoor
commodity: Beetroot
variety: Other
arrival_date: 04/03/2019
min_price: 2100
max_price: 2200
modal_price: 2200
source_file: csv.csv
"
What is the price of Bhindi(Ladies Finger) in Ettumanoor market?,"state: Kerala
district: Kottayam
market: Ettumanoor
commodity: Bhindi(Ladies Finger)
variety: Other
arrival_date: 04/03/2019
min_price: 2600
max_price: 2800
modal_price: 2700
source_file: csv.csv
"
What is the price of Bitter gourd in Ettumanoor market?,"state: Kerala
district: Kottayam
market: Ettumanoor
commodity: Bitter gourd
variety: Other
arrival_date: 04/03/2019
min_price: 3300
max_price: 3500
modal_price: 3400
source_file: csv.csv
"
What is the price of Brinjal in Ettumanoor market?,"state: Kerala
district: Kottayam
market: Ettumanoor
commodity: Brinjal
variety: Other
arrival_date: 04/03/2019
min_price: 2200
max_price: 2400
modal_price: 2300
source_file: csv.csv
"
